,title,author,read_cnt,reply_cnt,timestamp
879,不是牛市要来吗？忽悠人？[哭][哭][哭],平静的爱港1,32,1,08-09 10:27
880,无语，跌跌不休，喊牛市的人出来走两步,李讯丽3451,35,1,08-09 10:28
881,一大口气只折腾天半。又半气了[好困惑],李友全,12,0,08-09 10:32
882,支愣起来,永远有多远73163,15,0,08-09 10:32
883,*十年铸铁终成剑，一朝注册定乾坤。注册制尘埃落定，小双头初见成型。任务已经圆满完,股友03939tg701,3816,130,04-10 10:42
884,下来吧小可爱！！！这样就没意思了,余小二,39,0,08-09 10:32
885,笑掉大牙,小韭神涨哥,17,0,08-09 10:32
886,今天冲高回落，收中阴,换句话看好,163,15,08-09 09:38
887,每年500只，时不时的来几只庞然大物，任何数量越多，价格就越便宜！,无法逾越的三千点,56,1,08-09 10:28
888,又要挑战3200了,战略金融事业部,38,0,08-09 10:31
889,一点招都没有，3250啊。[笑哭],xgworld,18,0,08-09 10:31
890,今天主力妥妥的300亿到手了,批着牛皮的黑熊,13,0,08-09 10:31
891,第一个支撑位，3236，第二个支撑位3200，看看你能猛砸到哪里！！！,破釜哥成神记,137,2,08-09 10:16
892,水利和粮食才是接下来该关心的,子默1,13,0,08-09 10:31
893,就这样市场玩个屁，天天亏,小基民要赚钱6,23,0,08-09 10:31
894,空仓等，也是一种折磨,股友8酒鬼,13,0,08-09 10:31
895,又给删了,还有希望吗,18,0,08-09 10:31
896,天天跌，什么涨，通知一下,A1白子画,22,0,08-09 10:31
897,感觉今天会来红,九菲特牛,11,0,08-09 10:31
898,要让散户赚到钱,神马一下,14,0,08-09 10:31
899,专家预测的呢,超短线007,23,0,08-09 10:31
900,900点再见！,XSSSSX,21,0,08-09 10:31
901,我闻到了牛的味道,上海浦江大哥,28,1,08-09 10:27
902,每天四千只股票跌，还吹牛,股友CA1c5y,40,1,08-09 10:27
903,这股市真搞笑啊，盯着自选股，一点反应都没有，还以为收盘了,基民9x0312o586,24,0,08-09 10:31
904,这行情真的没谁了[滴汗],孤魂野,48,0,08-09 10:31
905,再来一次能吹一辈子的判断。前言：本人的分析贴，是基于一定的逻辑和依据，并非无脑的,大牛前行,1971,10,08-01 11:09
906,都别炒股了，没发现都是散户买单吗？一直都是跌的份。又有多少人是赚钱的,勇敢的橄榄树,33,0,08-09 10:31
907,这个行情想赚钱，不但要找准风口，还要找到风口里的风口，买到其他跟风的，赚的不够其,低调的奢华1688,33,0,08-09 10:30
908,快点跌啊，拜托了,三国演义赌城风云,20,0,08-09 10:30
909,布林线中轨3235去碰一下看有没有反弹,空仓等待拐头行动,23,0,08-09 10:30
910,不管你信不信？牛已在路上。现在对标的是2014年8月9日,股海淘金梦想者,14,0,08-09 10:30
911,主力会兵法，喜欢跟散户打游击，哪里散户少，就去拉哪里。唯一的目的就是收多大多数散,太嫩轻点割,30,0,08-09 10:30
912,4000下跌，笑死了,小韭菜一枚1个,137,5,08-09 09:31
913,3246强支撑，疯狂试探但还没破[惊吓]一下来就拉起来,是虎不是猫o,14,0,08-09 10:30
914,继续缩量都没有人玩了我嘞个去,股友153uh81677,13,0,08-09 10:30
915,玩什么这么玩，10几天都是指数再玩。,股友CWxkD6,47,1,08-09 10:18
916,A50指数涨大盘反而跌。,股友7R5531598D,14,0,08-09 10:30
917,什么利好都救不了你,精品园林8083,158,5,08-09 10:22
918,还能砸一点才够4000家，继续,A股不退我不走,12,0,08-09 10:30
919,什么时候销户都是对的,震荡上行可行,21,0,08-09 10:30
920,真舒服终于不用看盘了，一起普跌,现实的蒋凌旋1,20,0,08-09 10:30
921,探底回升、下午金三傻白酒翻红,股友GuWkhd,12,0,08-09 10:30
922,[看多][看空][看空][看多][看空][看多][看多][看多][看多][看多],宏泉168,27,0,08-09 10:30
923,熊事下的惯用伎俩，每次礼拜五用大盘股拉指数，礼拜一到礼拜四都是跌跌跌,奇牛找牛3,38,1,08-09 10:24
924,不带有好的,股友3873X5X780,26,0,08-09 10:29
925,苦海无边、回头是岸。,基民s8fCuM,30,0,08-09 10:29
926,如果没有之前的证券拉那么几天，估计大A又到了3000点了,笑眯眯地老韭菜,22,0,08-09 10:29
927,何时股市能转正势？我来做个大胆的逻辑分析:目前中特估、地产、大金融、证券基本上都,Pferd1334533,13,0,08-09 10:29
928,横有多长，竖有多高。,基民nzxHPg,29,1,08-09 10:24
929,个股小盘股不涨不买股票都是套人的把戏,巴菲韭888,25,0,08-09 10:29
930,两市接近四千只下跌，今年的主旋律都是这样，真是熟悉呀,毕业养鱼L,64,0,08-09 10:29
931,快跌。明天有一笔神秘资金来了。因为我发工资了[大笑],追猎者潇猎人,52,0,08-09 10:29
932,活跃市场？让股民赚钱？,亲密的尤夏青3,22,0,08-09 10:29
933,最近一直指数微跌，个股狂跌，近期必然有次大跌！！！,务实得大鲤鱼,37,0,08-09 10:29
934,继续缩量继续下跌，A股牛逼，别说受什么外围影响，外围你爹涨的时候你涨了嘛？,一路长虹旺气冲天,31,0,08-09 10:29
935,宝莱特上半年净利增728%紧密推进新品研发进度,爱东方的财经人士,704,9,07-29 01:34
936,破位了……下跌趋势开启,股友OfPiz8,25,0,08-09 10:29
937,牛来了,左助ki,44,1,08-09 10:26
938,老乡别跑，还没亏完呐[大笑][大笑],麒麟才子梅长苏A,21,0,08-09 10:29
939,3200点看看机会吧[滴汗][滴汗][滴汗],小牛0826,25,0,08-09 10:29
940,#医药领域反腐正驶向深水区#净化医药，利好[赞],股友2266180t8V,14,0,08-09 10:29
941,牛市来了。每天淹死一批人！,股友07M076Q200,44,0,08-09 10:21
942,原因就是外围下跌！,RL77,57,2,08-09 10:17
943,这是绿牛。。哈哈,我是中国红马甲,29,0,08-09 10:29
944,2023/8/7（周一）实盘操作：出局中兴商业、华西能源、柯利达，持有龙泉股份、,楠哥淘金,5847,76,08-07 03:09
945,一起完蛋！,炒股只是为了解套,14,0,08-09 10:29
946,牛市调整两天，别怂，继续加仓,永远不赌了,21,0,08-09 10:28
947,一切拉起都在诱多，还有人不信我吗[憨笑],股市之玩尽杀绝,24,0,08-09 10:28
948,前两周一群喊牛来了的，现在又可以喊牛市结束了,日进善贾de容小仙,75,1,08-09 10:23
949,怎么做到一大半跌指数不动的,处处是家,36,1,08-09 10:20
950,坐等,月月朋朋聊基金,29,0,08-09 10:28
951,整治完医疗就整治教育吧，虽说义务教育，但一学期学校收各种杂七杂八的也要大几千的，,投机取巧的啊秀,32,0,08-09 10:28
952,坐等看戏！等折腾累了再进,YAN71420250,12,0,08-09 10:28
953,让散户赚钱，一定会！,股友LXS02k,19,0,08-09 10:28
954,天灵灵地灵灵，最近大盘要不行，风险提示,本人已退,39,1,08-09 10:25
955,3230→3200→?,n513513699839166,25,0,08-09 10:28
956,落袋为安吧！,金玉斗金的亚瑟,64,2,08-09 10:24
957,踏马的这一波拉升，拉了整整七天的证券，指数拉上去了，别的板块别的股一毛没跟着涨，,皮皮是个蓝猫,21,0,08-09 10:28
958,快跌小跌5个点,虎气牛气,17,0,08-09 10:28
959,小双头,无欲则刚94,22,0,08-09 10:28
960,指数跌的不多，可大多股票都跌很多，这是哪些大票护盘了吗？,股友mWFo7A,165,6,08-09 10:19
961,指数下跌末端，最体现伤害性,金玉广进的水门,49,0,08-09 10:28
962,好几个证券票在获利盘位置，连续小阳线串串,接盘侠也是侠,22,0,08-09 10:28
963,天天买股都要看概率，5分之一的概率都没有。今天不红，就先清仓了[捂脸],严文文12,46,0,08-09 10:28
964,放牛娃的春天[捂脸],津巴布韦韭菜,17,0,08-09 10:28
965,如果只是一句那么牛可能还漂在天空中呢,股友CAYzzG,24,0,08-09 10:28
966,又开始4000家下跌,富贵随意来,24,0,08-09 10:28
967,要回下补缺口了。,股友McS6fS,44,1,08-09 10:24
968,内垃又开始了,股友35a1Q58997,21,0,08-09 10:28
969,建议交易市场化国际化·,半对数,43,1,08-09 10:20
970,都没有增量资金，哪来的牛市,股友ma917z,18,0,08-09 10:28
971,指熊为牛,股友qBFZaT,15,0,08-09 10:28
972,假摔而已，散户又要人人发大财了[大笑][大笑][拜神][拜神][拜神],烁烁的韩招弟2,32,0,08-09 10:27
973,$上证指数(SH000001)$,悠闲的王美波,40,1,08-09 10:21
974,$上证指数(SH000001)$,干燥的瞿若1,37,1,08-09 10:20
975,#碧桂园承认出现流动性压力#近期，各大公司自造AI大模型并试图将AI赋能自身业务,基民771R92d127,19,0,08-09 10:27
976,就这样让买基金买股票的散户赚到钱？,股友2qX2187217,21,0,08-09 10:27
977,A股太垃圾指数阴跌。个股跌死。,股友Y6JKSq5260,22,0,08-09 10:27
978,股指期货明显强于大盘，可以抄底了！,翡翠成章的阿苏,23,0,08-09 10:27
979,内资太强了，哪天不跑几百亿，他估计睡不着觉,定一个亿的小目标,35,0,08-09 10:27
980,今天挑战3200点支撑了,五行带金钱,16,0,08-09 10:27
981,后续没有实质利好大盘将探底，政策底后还有市场底,zwh春暖花开,25,0,08-09 10:27
982,已经到航母夹板了，马上发射！哈哈,股友2p20u01807,12,0,08-09 10:27
983,干的漂亮，最后的存量资金也套牢在券商上了，步步逼死大家的节奏，跟中国足协有的一拼,虎虎生威妮,92,1,08-09 10:25
984,基民快赎回吧，你们的钱都被无良的基金经理高位接盘。,视觉001,19,0,08-09 10:27
985,这个星期跌4天红一天,东方空城7267,46,1,08-09 10:23
986,一年250个交易日，能跌200个交易日，大神，你们见过这样的市场吗？,逍遥姜太公钓鱼,161,4,08-09 10:16
987,这就是牛shi,入A股毁钱途,21,0,08-09 10:27
988,有伤害性的时候开始了！,金玉广进的水门,20,0,08-09 10:27
989,全面空仓了，失望了,早上不买股票,18,0,08-09 10:27
990,销户最好的选择,只做老六,55,2,08-09 10:13
991,一根阳线跌两星期，真牛逼,卿小酒酒,16,0,08-09 10:27
992,到底牛没牛，如牛,是苏曦呀,16,0,08-09 10:27
993,这就是中国股市[微笑][微笑][微笑]教你做人,红扑扑的睡莲,22,0,08-09 10:27
994,shi壳郎戴面具——chou不要lian,坚定的魏靖娴,30,0,08-09 10:27
995,3229抓紧啊，别等明天了,一个开心的boy,18,0,08-09 10:27
996,这就是牛,入A股毁钱途,12,0,08-09 10:27
997,圆弧底的科技股砸成粉了,让子弹飞一飞一飞一会,45,1,08-09 10:24
998,1000家上涨，还有4000家待涨，牛市呀,股民2273782,18,0,08-09 10:27
999,看看碧桂园股票，就知道股市走向了,GDP669,30,0,08-09 10:26
1000,请问这是牛市吗？？,九鼎久,406,20,08-09 10:13
1001,太可怕了买中字头居然套的啥也不是。被忽悠的好惨。,股友8932i5R186,24,0,08-09 10:26
1002,政策底之后就是市场底，等着低位买便宜的筹码吧，希望年底可以赚一些，现在减轻仓位等,东财网友2879513702943892,36,0,08-09 10:26
1003,大盘应该去补缺口啦。,股友wbGKit,35,0,08-09 10:26
1004,买点来了，冲啊！,栗子熟了,21,0,08-09 10:26
1005,摩根大通说的对反弹就得跑,股友0027yf2833,22,0,08-09 10:26
1006,坐等抬轿,股友rXE0QE,178,4,08-08 07:50
1007,今天跌四千家不过分吧,韭菜历险记第二篇,113,3,08-09 10:15
1008,拉指数大部分亏钱，有什么意思呢？,一枝春带雨,24,0,08-09 10:26
1009,直接破3200算了，这样不觉得恶心嘛,赚个10万0079,20,0,08-09 10:26
1010,主力净流出变得越来越活跃啦,股友82C7Y55087,40,0,08-09 10:26
1011,#券商股行情结束了？#七月底八月初，证券板块轮动上涨，如火如荼。最近几天调整。券,卧龙说股到金,2428,15,08-09 07:01
1012,这就是牛市，,笑盈盈地高飞,28,0,08-09 10:26
1013,老乡别走 还有机会,kk087567,12,0,08-09 10:26
1014,刚还几千又要我两万,股友1822702K9f,24,0,08-09 10:25
1015,这么的疲软？！,活力的余小达,23,0,08-09 10:25
1016,仅4000多只待涨,勤俭的帝摩斯,24,0,08-09 10:25
1017,华虹,趋势华哥日记A,41,0,08-09 10:25
1018,周线双头！振荡下行行情！！！,勤俭得小柿子,25,0,08-09 10:25
1019,现在大盘都是一周涨一次，个股想想有多可怕。,财运万贯地李寻欢,52,1,08-09 10:23
1020,哈哈哈，霸气侧漏,被股市坑惨了的人,25,0,08-09 10:25
1021,3150,脑壳大了,19,0,08-09 10:25
1022,一买就跌一卖就涨，我十万亏了三万了，玩股前想着赚钱，玩股后想着回本,主力说今天必涨停,19,0,08-09 10:25
1023,20日均线开始建仓,凡人修仙路,27,0,08-09 10:25
1024,内外资机构大户做空，让小散跟着一起做空把,控制不住自己个,23,0,08-09 10:25
1025,一片哀鸿,东厂仅一位,27,0,08-09 10:25
1026,指数牛？,抱团出奇迹,21,0,08-09 10:25
1027,大盘3235能撑住吗,yuexy2002,41,0,08-09 10:25
1028,现在的大盘就是什么样子呢？,重新开始1980,151,0,08-09 10:25
1029,兄弟姐妹们，早上好，打卡，签到，在线的点赞回帖一下，让我看到你们的热情，[献花],牛一灯灯mei95999,253,23,08-09 06:44
1030,建议散户全部清仓，让主力庄家自己玩吧！,股友mYSiN9,77,0,08-09 10:25
1031,这是什么牛,买啥跌啥,18,0,08-09 10:24
1032,现在是大盘小调整，个股跌得稀里哗啦，股民心里慌呀，还怎么消费。,江左新梅郎,33,0,08-09 10:24
1033,3250不能破，破了3250都回家看孩子去吧也别玩了,富贵嚄,15,0,08-09 10:24
1034,3247怎么一直破不了，还在装?,只做热点与龙头,34,0,08-09 10:24
1035,3800+待涨，佩服,股友385G031t91,23,0,08-09 10:24
1036,还价值投资 牛市来了，我看是 韭菜来了才对,阿炜ing,63,1,08-09 10:19
1037,半死不活的,n9000134018985661712,23,0,08-09 10:24
1038,专家都说了，今年不要投资股票[旺柴],股友WiRxOa,38,1,08-09 10:15
1039,仅有3800家下跌，绿一周,原来鲜,17,0,08-09 10:24
1040,$上证指数(SH000001)$,yusong70,19,0,08-09 10:27
1041,牛市51,n1428834226c922f7749,13,0,08-09 10:24
1042,A真是跟跌不跟涨,股友59013no092,17,0,08-09 10:24
1043,指数-0.3%，持仓10只个股普遍跌-3%以上,华先森,38,0,08-09 10:24
1044,永远的3000,股友Hc5T3G,41,1,08-09 10:19
1045,逆势思考，顺势而为：看空做多当前两个势：一，宏观微观、国内国际各因素，不利因素远,petshopmanA,109,0,08-05 09:14
1046,指数这样涨涨跌跌谁是受益者？大家说说,gypengfei,142,6,08-09 10:15
1047,打压股价一套一套的，提升就没有能力了,让投资变成生活,17,0,08-09 10:24
1048,牛来了！,深圳忠哥,70,2,08-09 10:18
1049,上证指数3250-3200-3150-3113极限点,股友3720Y112u6,22,0,08-09 10:23
1050,先拉升指数，然后慢慢跌下来，让个股软着落[旺柴],富有成章得雅典娜,29,0,08-09 10:23
1051,今天来聊一下医药反腐这个事情。这个消息把医药板块短期打压了不少，本质上来说反腐不,伏牛男神,100,0,08-09 10:23
1052,股民最终只看结果....是涨是跌痛快点！,九鼎久,68,1,08-09 10:19
1053,如,股友6X0065G767,21,0,08-09 10:23
1054,恭喜我大A跌跌不休。,股友3222d38H99,70,3,08-09 10:12
1055,收盘了，真心的给股民朋友提个醒，这周还剩3个交易日，不论你胆大还是胆怯，一起来看,大A老杨1,12812,32,08-08 03:44
1056,三年目标价2400！清仓是最好选择,分歧进,31,0,08-09 10:23
1057,"又要探底3200点了,这次是铁定上不去了,券商再砸盘的话,还有哪个板块来护盘..",摩托丹0922,15,0,08-09 10:23
1058,让你喊牛来,股友zjqjbl937216773987,23,0,08-09 10:23
1059,快跌快跌，老子要加餐。,多文积玉地袁承志,13,0,08-09 10:23
1060,永远的3000，再见了,股友Hc5T3G,37,1,08-09 10:19
1061,长达两天的牛市结束了[吃瓜],皮卡柴,22,0,08-09 10:23
1062,下探3200,漂亮de阿伊达,35,0,08-09 10:23
1063,不跌到2800对不起做空的老美[大笑],股海游荡的浪人,46,0,08-09 10:22
